label|text
ISTJ|I am not one of those thoughtless people who always uncritically accept what is new as necessarily better.
ISTJ|Belief is the risky enterprise of accepting what cannot be seen as the truly real.
ISTJ|Belief demands that we accept what is eternally valid. And that is not fashionable in an age when the idea of 'tradition' has been replaced by the idea of 'progress.'
ISTJ|The church needs to withstand the tides of trends and the latest novelties.
ISTJ|I judge. I would like us to judge. I would like us to say: One religion is better than the other. One culture is better than the other. One idea is better than the other.
ISTJ|I confront the intellectual elite's self-image as tolerant while right under their noses women are living like slaves.
ISTJ|I feel this obligation. ... I think that I can't just lie around ... and enjoy a life of Western progress and at the same time keep quiet about what is not right.
ISTJ|Judged by our standards, Muhammad is a pervert.
ISTJ|Christopher Hitchens was a dear friend of mine and a man who lived for the mind.
ISTJ|It is important that those at headquarters set an example by remaining on duty. If all our troops, officers, and men were constantly at their posts, we might ... expect a more speedy termination of the war.
ISTJ|It is not desirable to have a large number of intimate friends. You may have many acquaintances, but few intimate friends.
ISTJ|I like liquor - its taste and its effects - and that is just the reason why I never drink it.
ISTJ|I am obliged to sweat my men tonight, so that I may save their blood tomorrow.
ISTJ|Let your conduct have uniformity: Temperance, silence and order.
ISTJ|I'm patient and ... building this company for the very long term.
ISTJ|Person by person, I will demonstrate the integrity of what I do.
ISTJ|I ... keep my head down and focus on what I'm doing. ... Big waves come and go, but I'm there for a reason.
ISTJ|I'm interested in less talk and more action that proves my company can back up ... its claims.
ISTJ|What we need to do ... is focus on ... the data and put that out there. Because that speaks for itself.
ISTJ|Her determination ... turned me from a ... skeptic to an enthusiast.
ISTJ|I was fascinated by the operation of a U-boat ... where every single man was an indispensable part of the whole. Every submariner, I am sure, has experienced in his heart the joy of the task entrusted to him and felt as rich as a king.
ISTJ|Only ... from personal experience can a man take the necessary measures without a preliminary process of trial and error.
ISTJ|I realized ... that my name would remain forever associated with the act and that the hateful distortion of facts would ... besmirch my honor. But duty demanded that I pay no attention to any such considerations.
ISTJ|He possesses an effortless mastery of detail.
ISTJ|As for the tendency to deride the many different badges and medals created in the course of the war, people should merely bear in mind what feats our soldiers accomplished.
ISTJ|Medals should be worn with pride.
ISTJ|What Hitler lacked ... was military experience based on experience - something for which his 'intuition' was no substitute.
ISTJ|While Hitler ... had an eye for any tactical opportunity that was offered him, he still lacked the ability to assess the practicality of a plan.
ISTJ|To Manstein Hitler was the ignorant little lance corporal. ... To Manstein it was a heavy blow that this man was now in charge of Germany's military.
ISTJ|Manstein is a man of illusions. ... He believes Hitler will listen to facts.
ISTJ|You don't just play a part. You've got to earn the right to play it.
ISTJ|As a kid I didn't root for the bad guys.
ISTJ|I certainly know the difference between right and wrong.
ISTJ|The hardest thing about being famous is that ... in a conversation everybody's agreeing with what you're saying. ... You need people who can tell you what you don't want to hear.
ISTJ|He's famous for being obsessive about details.
ISTJ|James Bond's qualities of self-containment, his powers of decision, his ability to carry on through till the end and to survive ... I like to think I acquired them before Bond.
ISTJ|Ever since the introduction of psychoanalysis there have been too many terms to excuse behavior and phrases that can be used to explain everything.
ISTJ|Sean Connery was a most agreeable gentleman. ... I was most impressed with him. Good guy.
ISTJ|I don't care who someone is. ... You know your job, I know mine, let's go do it.
ISTJ|I can only be so long without work before I start getting antsy.
ISTJ|Work is refreshing ... work is pleasant. The more the better. Lying around ... is debilitating.
ISTJ|You cannot act moral fiber, or a certain kind of stature - you either have it or you don't. Freeman truly has that quality.
ISTJ|Shrewd, grave, and authoritative, Freeman is one of the most reliable presences in American cinema.
ISTJ|Real stars are the people who work in a factory and instill good values in their children.
ISTJ|I have never been someone who was so ... intent on the future that I couldn't live in the present.
ISTJ|Unlike ... people who improvise I'm a plodder. ... I go and I show up every day ... and it works its way into me.
ISTJ|I've got a reputation as a cold intellectual. But nothing could be further from the truth. ... People confuse roles I play with me.
ISTJ|In person he comes across ... as ... laconic ... understated and sincere. ... He's nothing like the characters he has played.
ISTJ|There is nothing quite like the family gathering in familiar surroundings and in the traditional atmosphere of love and happiness that springs from the enjoyment of simple well-tried things.
ISTJ|Many grave problems and difficulties confront us all, but with a new faith in the old ... beliefs given us by our forefathers ... I know we shall be worthy of our duty.
ISTJ|I will grudgingly admit that the present queen of England is a person of ... integrity.
ISTJ|We live in an age of decline. Look at the world. There is decline in morals, ideals, manners, respect ... just about everything, in fact.
ISTJ|The problem today ... is that there are ... very young men and women ... playing very large parts in huge films and they simply ... don't have the ... experience ... to pull it off.
